id,effort,effort_weight,effort_space,effort_time,placement,air,age,size,tempo,volume,attitude
5016,punch,strong,direct,sudden,throaty,breathy,adult,huge,rapid,hushed,menacing
5017,punch,strong,direct,sudden,throaty,breathy,adult,huge,rapid,medium,friendly
5018,punch,strong,direct,sudden,throaty,breathy,adult,huge,rapid,medium,deadpan
5019,punch,strong,direct,sudden,throaty,breathy,adult,huge,rapid,medium,menacing
5020,punch,strong,direct,sudden,throaty,breathy,adult,huge,rapid,big,friendly
5021,punch,strong,direct,sudden,throaty,breathy,adult,huge,rapid,big,deadpan
5022,punch,strong,direct,sudden,throaty,breathy,adult,huge,rapid,big,menacing
5023,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,hushed,friendly
5024,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,hushed,deadpan
5025,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,hushed,menacing
5026,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,medium,friendly
5027,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,medium,deadpan
5028,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,medium,menacing
5029,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,big,friendly
5030,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,big,deadpan
5031,punch,strong,direct,sudden,throaty,breathy,elder,tiny,slow,big,menacing
5032,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,hushed,friendly
5033,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,hushed,deadpan
5034,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,hushed,menacing
5035,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,medium,friendly
5036,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,medium,deadpan
5037,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,medium,menacing
5038,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,big,friendly
5039,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,big,deadpan
5040,punch,strong,direct,sudden,throaty,breathy,elder,tiny,steady,big,menacing
5041,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,hushed,friendly
5042,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,hushed,deadpan
5043,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,hushed,menacing
5044,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,medium,friendly
5045,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,medium,deadpan
5046,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,medium,menacing
5047,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,big,friendly
5048,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,big,deadpan
5049,punch,strong,direct,sudden,throaty,breathy,elder,tiny,rapid,big,menacing
5050,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,hushed,friendly
5051,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,hushed,deadpan
5052,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,hushed,menacing
5053,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,medium,friendly
5054,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,medium,deadpan
5055,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,medium,menacing
5056,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,big,friendly
5057,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,big,deadpan
5058,punch,strong,direct,sudden,throaty,breathy,elder,medium,slow,big,menacing
5059,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,hushed,friendly
5060,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,hushed,deadpan
5061,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,hushed,menacing
5062,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,medium,friendly
5063,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,medium,deadpan
5064,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,medium,menacing
5065,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,big,friendly
5066,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,big,deadpan
5067,punch,strong,direct,sudden,throaty,breathy,elder,medium,steady,big,menacing
5068,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,hushed,friendly
5069,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,hushed,deadpan
5070,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,hushed,menacing
5071,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,medium,friendly
5072,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,medium,deadpan
5073,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,medium,menacing
5074,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,big,friendly
5075,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,big,deadpan
5076,punch,strong,direct,sudden,throaty,breathy,elder,medium,rapid,big,menacing
5077,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,hushed,friendly
5078,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,hushed,deadpan
5079,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,hushed,menacing
5080,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,medium,friendly
5081,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,medium,deadpan
5082,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,medium,menacing
5083,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,big,friendly
5084,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,big,deadpan
5085,punch,strong,direct,sudden,throaty,breathy,elder,huge,slow,big,menacing
5086,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,hushed,friendly
5087,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,hushed,deadpan
5088,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,hushed,menacing
5089,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,medium,friendly
5090,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,medium,deadpan
5091,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,medium,menacing
5092,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,big,friendly
5093,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,big,deadpan
5094,punch,strong,direct,sudden,throaty,breathy,elder,huge,steady,big,menacing
5095,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,hushed,friendly
5096,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,hushed,deadpan
5097,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,hushed,menacing
5098,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,medium,friendly
5099,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,medium,deadpan
5100,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,medium,menacing
5101,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,big,friendly
5102,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,big,deadpan
5103,punch,strong,direct,sudden,throaty,breathy,elder,huge,rapid,big,menacing
5104,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,hushed,friendly
5105,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,hushed,deadpan
5106,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,hushed,menacing
5107,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,medium,friendly
5108,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,medium,deadpan
5109,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,medium,menacing
5110,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,big,friendly
5111,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,big,deadpan
5112,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,slow,big,menacing
5113,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,hushed,friendly
5114,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,hushed,deadpan
5115,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,hushed,menacing
5116,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,medium,friendly
5117,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,medium,deadpan
5118,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,medium,menacing
5119,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,big,friendly
5120,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,big,deadpan
5121,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,steady,big,menacing
5122,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,hushed,friendly
5123,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,hushed,deadpan
5124,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,hushed,menacing
5125,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,medium,friendly
5126,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,medium,deadpan
5127,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,medium,menacing
5128,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,big,friendly
5129,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,big,deadpan
5130,punch,strong,direct,sudden,throaty,dry,kid-ish,tiny,rapid,big,menacing
5131,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,hushed,friendly
5132,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,hushed,deadpan
5133,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,hushed,menacing
5134,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,medium,friendly
5135,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,medium,deadpan
5136,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,medium,menacing
5137,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,big,friendly
5138,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,big,deadpan
5139,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,slow,big,menacing
5140,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,hushed,friendly
5141,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,hushed,deadpan
5142,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,hushed,menacing
5143,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,medium,friendly
5144,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,medium,deadpan
5145,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,medium,menacing
5146,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,big,friendly
5147,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,big,deadpan
5148,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,steady,big,menacing
5149,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,hushed,friendly
5150,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,hushed,deadpan
5151,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,hushed,menacing
5152,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,medium,friendly
5153,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,medium,deadpan
5154,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,medium,menacing
5155,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,big,friendly
5156,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,big,deadpan
5157,punch,strong,direct,sudden,throaty,dry,kid-ish,medium,rapid,big,menacing
5158,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,hushed,friendly
5159,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,hushed,deadpan
5160,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,hushed,menacing
5161,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,medium,friendly
5162,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,medium,deadpan
5163,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,medium,menacing
5164,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,big,friendly
5165,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,big,deadpan
5166,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,slow,big,menacing
5167,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,hushed,friendly
5168,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,hushed,deadpan
5169,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,hushed,menacing
5170,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,medium,friendly
5171,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,medium,deadpan
5172,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,medium,menacing
5173,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,big,friendly
5174,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,big,deadpan
5175,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,steady,big,menacing
5176,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,hushed,friendly
5177,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,hushed,deadpan
5178,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,hushed,menacing
5179,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,medium,friendly
5180,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,medium,deadpan
5181,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,medium,menacing
5182,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,big,friendly
5183,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,big,deadpan
5184,punch,strong,direct,sudden,throaty,dry,kid-ish,huge,rapid,big,menacing
5185,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,hushed,friendly
5186,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,hushed,deadpan
5187,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,hushed,menacing
5188,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,medium,friendly
5189,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,medium,deadpan
5190,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,medium,menacing
5191,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,big,friendly
5192,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,big,deadpan
5193,punch,strong,direct,sudden,throaty,dry,adult,tiny,slow,big,menacing
5194,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,hushed,friendly
5195,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,hushed,deadpan
5196,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,hushed,menacing
5197,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,medium,friendly
5198,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,medium,deadpan
5199,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,medium,menacing
5200,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,big,friendly
5201,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,big,deadpan
5202,punch,strong,direct,sudden,throaty,dry,adult,tiny,steady,big,menacing
5203,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,hushed,friendly
5204,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,hushed,deadpan
5205,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,hushed,menacing
5206,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,medium,friendly
5207,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,medium,deadpan
5208,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,medium,menacing
5209,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,big,friendly
5210,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,big,deadpan
5211,punch,strong,direct,sudden,throaty,dry,adult,tiny,rapid,big,menacing
5212,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,hushed,friendly
5213,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,hushed,deadpan
5214,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,hushed,menacing
5215,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,medium,friendly
5216,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,medium,deadpan
5217,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,medium,menacing
5218,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,big,friendly
5219,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,big,deadpan
5220,punch,strong,direct,sudden,throaty,dry,adult,medium,slow,big,menacing
5221,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,hushed,friendly
5222,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,hushed,deadpan
5223,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,hushed,menacing
5224,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,medium,friendly
5225,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,medium,deadpan
5226,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,medium,menacing
5227,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,big,friendly
5228,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,big,deadpan
5229,punch,strong,direct,sudden,throaty,dry,adult,medium,steady,big,menacing
5230,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,hushed,friendly
5231,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,hushed,deadpan
5232,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,hushed,menacing
5233,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,medium,friendly
5234,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,medium,deadpan
5235,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,medium,menacing
5236,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,big,friendly
5237,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,big,deadpan
5238,punch,strong,direct,sudden,throaty,dry,adult,medium,rapid,big,menacing
5239,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,hushed,friendly
5240,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,hushed,deadpan
5241,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,hushed,menacing
5242,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,medium,friendly
5243,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,medium,deadpan
5244,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,medium,menacing
5245,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,big,friendly
5246,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,big,deadpan
5247,punch,strong,direct,sudden,throaty,dry,adult,huge,slow,big,menacing
5248,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,hushed,friendly
5249,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,hushed,deadpan
5250,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,hushed,menacing
5251,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,medium,friendly
5252,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,medium,deadpan
5253,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,medium,menacing
5254,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,big,friendly
5255,punch,strong,direct,sudden,throaty,dry,adult,huge,steady,big,deadpan
